date,currency,rate
2015-07-14,EUR,0.90800400000000003
2015-07-14,CAD,1.2729950000000001
2015-07-14,BTC,0.0034797398999999998
2015-07-13,USD,1
2015-07-13,GBP,0.64568700000000001
2015-07-13,EUR,0.90864299999999998
2015-07-13,CAD,1.27234
2015-07-13,BTC,0.0034496926000000001
2015-07-12,USD,1
2015-07-12,GBP,0.64496200000000004
2015-07-12,EUR,0.89853099999999997
2015-07-12,CAD,1.268931
2015-07-12,BTC,0.0032267890999999999
2015-07-11,USD,1
2015-07-11,GBP,0.64444599999999996
2015-07-11,EUR,0.89625299999999997
2015-07-11,CAD,1.266729
2015-07-11,BTC,0.0034183780000000001
2015-07-10,USD,1
2015-07-10,GBP,0.64444599999999996
2015-07-10,EUR,0.89625299999999997
2015-07-10,CAD,1.267026
2015-07-10,BTC,0.0035196903999999999
2015-07-09,USD,1
2015-07-09,GBP,0.65043600000000001
2015-07-09,EUR,0.90349199999999996
2015-07-09,CAD,1.2712190000000001
2015-07-09,BTC,0.0037164483999999999
2015-07-08,USD,1
2015-07-08,GBP,0.65057799999999999
2015-07-08,EUR,0.90306500000000001
2015-07-08,CAD,1.273161
2015-07-08,BTC,0.0037246333999999999
2015-07-07,USD,1
2015-07-07,GBP,0.64689799999999997
2015-07-07,EUR,0.90917499999999996
2015-07-07,CAD,1.269781
2015-07-07,BTC,0.0037741745000000001
2015-07-06,USD,1
2015-07-06,GBP,0.64087799999999995
2015-07-06,EUR,0.90451800000000004
2015-07-06,CAD,1.2633319999999999
2015-07-06,BTC,0.0036951623999999998
2015-07-05,USD,1
2015-07-05,GBP,0.64248300000000003
2015-07-05,EUR,0.90749299999999999
2015-07-05,CAD,1.2592129999999999
2015-07-05,BTC,0.0037076572000000001
2015-07-04,USD,1
2015-07-04,GBP,0.64210999999999996
2015-07-04,EUR,0.89986200000000005
2015-07-04,CAD,1.2570440000000001
2015-07-04,BTC,0.0038507362000000001
2015-07-03,USD,1
2015-07-03,GBP,0.64210999999999996
2015-07-03,EUR,0.89986200000000005
2015-07-03,CAD,1.2575019999999999
2015-07-03,BTC,0.0039182495999999997
2015-07-02,USD,1
2015-07-02,GBP,0.64064200000000004
2015-07-02,EUR,0.90188699999999999
2015-07-02,CAD,1.253919
2015-07-02,BTC,0.0039252706999999996
2015-07-01,USD,1
2015-07-01,GBP,0.64054900000000004
2015-07-01,EUR,0.90504899999999999
2015-07-01,CAD,1.255692
2015-07-01,BTC,0.0038754988000000001
2015-06-30,USD,1
2015-06-30,GBP,0.63703399999999999
2015-06-30,EUR,0.89786299999999997
2015-06-30,CAD,1.2459910000000001
2015-06-30,BTC,0.0037969713999999998
2015-06-29,USD,1
2015-06-29,GBP,0.63572300000000004
2015-06-29,EUR,0.89120600000000005
2015-06-29,CAD,1.238634
2015-06-29,BTC,0.0039094370999999996
2015-06-28,USD,1
2015-06-28,GBP,0.63692899999999997
2015-06-28,EUR,0.90973099999999996
2015-06-28,CAD,1.234416
2015-06-28,BTC,0.0040267035000000001
2015-06-27,USD,1
2015-06-27,GBP,0.63500599999999996
2015-06-27,EUR,0.89537699999999998
2015-06-27,CAD,1.232464
2015-06-27,BTC,0.0039888822000000001
2015-06-26,USD,1
2015-06-26,GBP,0.63500599999999996
2015-06-26,EUR,0.89537699999999998
2015-06-26,CAD,1.2329829999999999
2015-06-26,BTC,0.0041205916
2015-06-25,USD,1
2015-06-25,GBP,0.63512900000000005
2015-06-25,EUR,0.89271100000000003
2015-06-25,CAD,1.2334000000000001
2015-06-25,BTC,0.0041284714
2015-06-24,USD,1
2015-06-24,GBP,0.63672300000000004
2015-06-24,EUR,0.89252600000000004
2015-06-24,CAD,1.2377640000000001
2015-06-24,BTC,0.0041584363999999999
2015-06-23,USD,1
2015-06-23,GBP,0.63575999999999999
2015-06-23,EUR,0.89542500000000003
2015-06-23,CAD,1.2316910000000001
2015-06-23,BTC,0.0040993401000000004
2015-06-22,USD,1
2015-06-22,GBP,0.63196799999999997
2015-06-22,EUR,0.88176600000000005
2015-06-22,CAD,1.2305820000000001
2015-06-22,BTC,0.0040358138000000003
2015-06-21,USD,1
2015-06-21,GBP,0.62998399999999999
2015-06-21,EUR,0.88019499999999995
2015-06-21,CAD,1.2271319999999999
2015-06-21,BTC,0.0040963209000000004
2015-06-20,USD,1
2015-06-20,GBP,0.62978100000000004
2015-06-20,EUR,0.88084300000000004
2015-06-20,CAD,1.2263269999999999
2015-06-20,BTC,0.0040707992999999996
2015-06-19,USD,1
2015-06-19,GBP,0.62978100000000004
2015-06-19,EUR,0.88084300000000004
2015-06-19,CAD,1.2255910000000001
2015-06-19,BTC,0.0040982010999999997
2015-06-18,USD,1
2015-06-18,GBP,0.62972499999999998
2015-06-18,EUR,0.87941800000000003
2015-06-18,CAD,1.2237499999999999
2015-06-18,BTC,0.0040188806999999997
2015-06-17,USD,1
2015-06-17,GBP,0.63178000000000001
2015-06-17,EUR,0.88216300000000003
2015-06-17,CAD,1.225228
2015-06-17,BTC,0.0040460864999999997
2015-06-16,USD,1
2015-06-16,GBP,0.63909899999999997
2015-06-16,EUR,0.88923399999999997
2015-06-16,CAD,1.229959
2015-06-16,BTC,0.0040128749000000003
2015-06-15,USD,1
2015-06-15,GBP,0.64104700000000003
2015-06-15,EUR,0.88669600000000004
2015-06-15,CAD,1.2316800000000001
2015-06-15,BTC,0.0042151799000000002
2015-06-14,USD,1
2015-06-14,GBP,0.64260700000000004
2015-06-14,EUR,0.891127
2015-06-14,CAD,1.2316
2015-06-14,BTC,0.0042857203999999999
2015-06-13,USD,1
2015-06-13,GBP,0.64262399999999997
2015-06-13,EUR,0.88767499999999999
2015-06-13,CAD,1.2313670000000001
2015-06-13,BTC,0.0042961342999999997
2015-06-12,USD,1
2015-06-12,GBP,0.64262399999999997
2015-06-12,EUR,0.88767499999999999
2015-06-12,CAD,1.2311259999999999
2015-06-12,BTC,0.0043374933999999997
2015-06-11,USD,1
2015-06-11,GBP,0.64459299999999997
2015-06-11,EUR,0.88947299999999996
2015-06-11,CAD,1.2295970000000001
2015-06-11,BTC,0.0043525912000000003
2015-06-10,USD,1
2015-06-10,GBP,0.64465600000000001
2015-06-10,EUR,0.88322900000000004
2015-06-10,CAD,1.228955
2015-06-10,BTC,0.0043681780000000003
2015-06-09,USD,1
2015-06-09,GBP,0.65013799999999999
2015-06-09,EUR,0.88698299999999997
2015-06-09,CAD,1.2358640000000001
2015-06-09,BTC,0.0043573782000000004
2015-06-08,USD,1
2015-06-08,GBP,0.65180899999999997
2015-06-08,EUR,0.886154
2015-06-08,CAD,1.2417339999999999
2015-06-08,BTC,0.0043679260999999999
2015-06-07,USD,1
2015-06-07,GBP,0.65498000000000001
2015-06-07,EUR,0.90033600000000003
2015-06-07,CAD,1.2444040000000001
2015-06-07,BTC,0.00447147
2015-06-06,USD,1
2015-06-06,GBP,0.65488500000000005
2015-06-06,EUR,0.89980400000000005
2015-06-06,CAD,1.2451620000000001
2015-06-06,BTC,0.0044404361999999999
2015-06-05,USD,1
2015-06-05,GBP,0.65488500000000005
2015-06-05,EUR,0.89980400000000005
2015-06-05,CAD,1.244621
2015-06-05,BTC,0.0044435814000000004
2015-06-04,USD,1
2015-06-04,GBP,0.65122800000000003
2015-06-04,EUR,0.89178199999999996
2015-06-04,CAD,1.2489859999999999
2015-06-04,BTC,0.0044497466000000003
2015-06-03,USD,1
2015-06-03,GBP,0.65236899999999998
2015-06-03,EUR,0.88797099999999995
2015-06-03,CAD,1.2461690000000001
2015-06-03,BTC,0.0044252272000000004
2015-06-02,USD,1
2015-06-02,GBP,0.65190800000000004
2015-06-02,EUR,0.89683000000000002
2015-06-02,CAD,1.242686
2015-06-02,BTC,0.0044269315
2015-06-01,USD,1
2015-06-01,GBP,0.65784600000000004
2015-06-01,EUR,0.91517499999999996
2015-06-01,CAD,1.2511000000000001
2015-06-01,BTC,0.0044765984000000002
2015-05-31,USD,1
2015-05-31,GBP,0.65427299999999999
2015-05-31,EUR,0.91125800000000001
2015-05-31,CAD,1.2456510000000001
2015-05-31,BTC,0.0043581625000000002
2015-05-30,USD,1
2015-05-30,GBP,0.65391500000000002
2015-05-30,EUR,0.911636
2015-05-30,CAD,1.245161
2015-05-30,BTC,0.0042896656999999996
2015-05-29,USD,1
2015-05-29,GBP,0.65391500000000002
2015-05-29,EUR,0.911636
2015-05-29,CAD,1.2456160000000001
2015-05-29,BTC,0.0042177203999999996
2015-05-28,USD,1
2015-05-28,GBP,0.65278999999999998
2015-05-28,EUR,0.91183899999999996
2015-05-28,CAD,1.2430129999999999
2015-05-28,BTC,0.0042108277000000001
2015-05-27,USD,1
2015-05-27,GBP,0.65145299999999995
2015-05-27,EUR,0.91735699999999998
2015-05-27,CAD,1.243708
2015-05-27,BTC,0.0042149453999999996
2015-05-26,USD,1
2015-05-26,GBP,0.64973999999999998
2015-05-26,EUR,0.91869500000000004
2015-05-26,CAD,1.2401120000000001
2015-05-26,BTC,0.0042137110000000002
2015-05-25,USD,1
2015-05-25,GBP,0.64629199999999998
2015-05-25,EUR,0.91084600000000004
2015-05-25,CAD,1.230524
2015-05-25,BTC,0.0042115371
2015-05-24,USD,1
2015-05-24,GBP,0.64592700000000003
2015-05-24,EUR,0.90914600000000001
2015-05-24,CAD,1.2288349999999999
2015-05-24,BTC,0.0041392288000000003
2015-05-23,USD,1
2015-05-23,GBP,0.64562399999999998
2015-05-23,EUR,0.90807700000000002
2015-05-23,CAD,1.2269969999999999
2015-05-23,BTC,0.0041857782000000003
2015-05-22,USD,1
2015-05-22,GBP,0.64562399999999998
2015-05-22,EUR,0.90807700000000002
2015-05-22,CAD,1.2264759999999999
2015-05-22,BTC,0.0041567942999999998
2015-05-21,USD,1
2015-05-21,GBP,0.638575
2015-05-21,EUR,0.90022000000000002
2015-05-21,CAD,1.220548
2015-05-21,BTC,0.0042466865999999997
2015-05-20,USD,1
2015-05-20,GBP,0.64360700000000004
2015-05-20,EUR,0.90143399999999996
2015-05-20,CAD,1.2200930000000001
2015-05-20,BTC,0.0042786954
2015-05-19,USD,1
2015-05-19,GBP,0.64458700000000002
2015-05-19,EUR,0.89727199999999996
2015-05-19,CAD,1.219805
2015-05-19,BTC,0.0043063392000000002
2015-05-18,USD,1
2015-05-18,GBP,0.63871699999999998
2015-05-18,EUR,0.88379200000000002
2015-05-18,CAD,1.2126749999999999
2015-05-18,BTC,0.0042930210000000002
2015-05-17,USD,1
2015-05-17,GBP,0.63544199999999995
2015-05-17,EUR,0.87397800000000003
2015-05-17,CAD,1.20194
2015-05-17,BTC,0.0042320465000000003
2015-05-16,USD,1
2015-05-16,GBP,0.63588999999999996
2015-05-16,EUR,0.87458899999999995
2015-05-16,CAD,1.201336
2015-05-16,BTC,0.0042433888999999997
2015-05-15,USD,1
2015-05-15,GBP,0.63588999999999996
2015-05-15,EUR,0.87458899999999995
2015-05-15,CAD,1.2003140000000001
2015-05-15,BTC,0.0042189819999999996
2015-05-14,USD,1
2015-05-14,GBP,0.63388500000000003
2015-05-14,EUR,0.87673000000000001
2015-05-14,CAD,1.1985600000000001
2015-05-14,BTC,0.0042227660999999998
2015-05-13,USD,1
2015-05-13,GBP,0.63524000000000003
2015-05-13,EUR,0.88062499999999999
2015-05-13,CAD,1.1974910000000001
2015-05-13,BTC,0.0042427804
2015-05-12,USD,1
2015-05-12,GBP,0.63823700000000005
2015-05-12,EUR,0.89157399999999998
2015-05-12,CAD,1.2027220000000001
2015-05-12,BTC,0.0041417985999999997
2015-05-11,USD,1
2015-05-11,GBP,0.64181100000000002
2015-05-11,EUR,0.89670000000000005
2015-05-11,CAD,1.2093590000000001
2015-05-11,BTC,0.0041361146
2015-05-10,USD,1
2015-05-10,GBP,0.647567
2015-05-10,EUR,0.89302400000000004
2015-05-10,CAD,1.2087300000000001
2015-05-10,BTC,0.0041648220000000003
2015-05-09,USD,1
2015-05-09,GBP,0.64727299999999999
2015-05-09,EUR,0.89198900000000003
2015-05-09,CAD,1.207864
2015-05-09,BTC,0.0041252201999999998
2015-05-08,USD,1
2015-05-08,GBP,0.64727299999999999
2015-05-08,EUR,0.89200199999999996
2015-05-08,CAD,1.2074499999999999
2015-05-08,BTC,0.0040933094
2015-05-07,USD,1
2015-05-07,GBP,0.64930900000000003
2015-05-07,EUR,0.88934899999999995
2015-05-07,CAD,1.2095579999999999
2015-05-07,BTC,0.0041863302000000003
2015-05-06,USD,1
2015-05-06,GBP,0.65603299999999998
2015-05-06,EUR,0.88162399999999996
2015-05-06,CAD,1.2048080000000001
2015-05-06,BTC,0.0043502831000000004
2015-05-05,USD,1
2015-05-05,GBP,0.65904300000000005
2015-05-05,EUR,0.89420299999999997
2015-05-05,CAD,1.208877
2015-05-05,BTC,0.0042354610999999999
2015-05-04,USD,1
2015-05-04,GBP,0.66143099999999999
2015-05-04,EUR,0.89699600000000002
2015-05-04,CAD,1.2107289999999999
2015-05-04,BTC,0.0042050658999999999
2015-05-03,USD,1
2015-05-03,GBP,0.65972500000000001
2015-05-03,EUR,0.89361599999999997
2015-05-03,CAD,1.21614
2015-05-03,BTC,0.0041673420999999997
2015-05-02,USD,1
2015-05-02,GBP,0.66049000000000002
2015-05-02,EUR,0.89289300000000005
2015-05-02,CAD,1.215096
2015-05-02,BTC,0.0042530731999999996
2015-05-01,USD,1
2015-05-01,GBP,0.66049000000000002
2015-05-01,EUR,0.89289300000000005
2015-05-01,CAD,1.2137389999999999
2015-05-01,BTC,0.0042803657000000002
2015-04-30,USD,1
2015-04-30,GBP,0.65140399999999998
2015-04-30,EUR,0.89179399999999998
2015-04-30,CAD,1.2065300000000001
2015-04-30,BTC,0.0042241288999999996
2015-04-29,USD,1
2015-04-29,GBP,0.64814799999999995
2015-04-29,EUR,0.89951599999999998
2015-04-29,CAD,1.202774
2015-04-29,BTC,0.0044319620999999998
2015-04-28,USD,1
2015-04-28,GBP,0.65196299999999996
2015-04-28,EUR,0.911026
2015-04-28,CAD,1.205279
2015-04-28,BTC,0.0044383608999999996
2015-04-27,USD,1
2015-04-27,GBP,0.65678800000000004
2015-04-27,EUR,0.91945200000000005
2015-04-27,CAD,1.2110909999999999
2015-04-27,BTC,0.0043697889999999998
2015-04-26,USD,1
2015-04-26,GBP,0.65902300000000003
2015-04-26,EUR,0.92033600000000004
2015-04-26,CAD,1.2183459999999999
2015-04-26,BTC,0.0045688011000000004
2015-04-25,USD,1
2015-04-25,GBP,0.65842299999999998
2015-04-25,EUR,0.91966999999999999
2015-04-25,CAD,1.217252
2015-04-25,BTC,0.0044205147000000002
2015-04-24,USD,1
2015-04-24,GBP,0.658443
2015-04-24,EUR,0.91967699999999997
2015-04-24,CAD,1.2184710000000001
2015-04-24,BTC,0.0043299584000000002
2015-04-23,USD,1
2015-04-23,GBP,0.66424300000000003
2015-04-23,EUR,0.92427599999999999
2015-04-23,CAD,1.2168840000000001
2015-04-23,BTC,0.0042619223999999997
2015-04-22,USD,1
2015-04-22,GBP,0.66512099999999996
2015-04-22,EUR,0.93279999999999996
2015-04-22,CAD,1.2248479999999999
2015-04-22,BTC,0.0042788089000000001
2015-04-21,USD,1
2015-04-21,GBP,0.66994200000000004
2015-04-21,EUR,0.93137599999999998
2015-04-21,CAD,1.226173
2015-04-21,BTC,0.0042638468000000002
2015-04-20,USD,1
2015-04-20,GBP,0.67099399999999998
2015-04-20,EUR,0.93103400000000003
2015-04-20,CAD,1.22323
2015-04-20,BTC,0.0044516918000000001
2015-04-19,USD,1
2015-04-19,GBP,0.66866300000000001
2015-04-19,EUR,0.92607499999999998
2015-04-19,CAD,1.222944
2015-04-19,BTC,0.0044931179000000003
2015-04-18,USD,1
2015-04-18,GBP,0.66855500000000001
2015-04-18,EUR,0.92534700000000003
2015-04-18,CAD,1.2234590000000001
2015-04-18,BTC,0.0044878751000000001
2015-04-17,USD,1
2015-04-17,GBP,0.66848799999999997
2015-04-17,EUR,0.92535400000000001
2015-04-17,CAD,1.2247110000000001
2015-04-17,BTC,0.0044964634999999998
2015-04-16,USD,1
2015-04-16,GBP,0.66980399999999995
2015-04-16,EUR,0.92935800000000002
2015-04-16,CAD,1.2253860000000001
2015-04-16,BTC,0.0043749278000000001
2015-04-15,USD,1
2015-04-15,GBP,0.67440599999999995
2015-04-15,EUR,0.93666000000000005
2015-04-15,CAD,1.234945
2015-04-15,BTC,0.0044948304999999997
2015-04-14,USD,1
2015-04-14,GBP,0.67677799999999999
2015-04-14,EUR,0.93873899999999999
2015-04-14,CAD,1.251279
2015-04-14,BTC,0.0045888209999999999
2015-04-13,USD,1
2015-04-13,GBP,0.68163600000000002
2015-04-13,EUR,0.94603999999999999
2015-04-13,CAD,1.2589760000000001
2015-04-13,BTC,0.0044512974999999996
2015-04-12,USD,1
2015-04-12,GBP,0.68322400000000005
2015-04-12,EUR,0.94296899999999995
2015-04-12,CAD,1.257274
2015-04-12,BTC,0.0042356154
2015-04-11,USD,1
2015-04-11,GBP,0.68343799999999999
2015-04-11,EUR,0.94343699999999997
2015-04-11,CAD,1.2573240000000001
2015-04-11,BTC,0.0042470978999999999
2015-04-10,USD,1
2015-04-10,GBP,0.68343799999999999
2015-04-10,EUR,0.94343699999999997
2015-04-10,CAD,1.25664
2015-04-10,BTC,0.0042562320000000004
2015-04-09,USD,1
2015-04-09,GBP,0.67959099999999995
2015-04-09,EUR,0.93772999999999995
2015-04-09,CAD,1.2564070000000001
2015-04-09,BTC,0.0041138720000000002
2015-04-08,USD,1
2015-04-08,GBP,0.67226300000000005
2015-04-08,EUR,0.92727400000000004
2015-04-08,CAD,1.2530520000000001
2015-04-08,BTC,0.0040885614999999998
2015-04-07,USD,1
2015-04-07,GBP,0.67475499999999999
2015-04-07,EUR,0.92404799999999998
2015-04-07,CAD,1.2495639999999999
2015-04-07,BTC,0.0039512807000000004
2015-04-06,USD,1
2015-04-06,GBP,0.67146600000000001
2015-04-06,EUR,0.91445600000000005
2015-04-06,CAD,1.2476510000000001
2015-04-06,BTC,0.0039171168999999999
2015-04-05,USD,1
2015-04-05,GBP,0.67043299999999995
2015-04-05,EUR,0.90937400000000002
2015-04-05,CAD,1.2479800000000001
2015-04-05,BTC,0.0038490525000000001
2015-04-04,USD,1
2015-04-04,GBP,0.67030599999999996
2015-04-04,EUR,0.91310000000000002
2015-04-04,CAD,1.2495080000000001
2015-04-04,BTC,0.0039501288000000001
2015-04-03,USD,1
2015-04-03,GBP,0.67030599999999996
2015-04-03,EUR,0.91310000000000002
2015-04-03,CAD,1.2509570000000001
2015-04-03,BTC,0.0039560890000000003
2015-04-02,USD,1
2015-04-02,GBP,0.67414600000000002
2015-04-02,EUR,0.91932499999999995
2015-04-02,CAD,1.258222
2015-04-02,BTC,0.0039742262999999996
2015-04-01,USD,1
2015-04-01,GBP,0.67426399999999997
2015-04-01,EUR,0.92843299999999995
2015-04-01,CAD,1.263307
2015-04-01,BTC,0.0040705971999999997
2015-03-31,USD,1
2015-03-31,GBP,0.67440699999999998
2015-03-31,EUR,0.93118199999999995
2015-03-31,CAD,1.2670859999999999
2015-03-31,BTC,0.0041054037999999999
2015-03-30,USD,1
2015-03-30,GBP,0.67538699999999996
2015-03-30,EUR,0.92352199999999995
2015-03-30,CAD,1.266839
2015-03-30,BTC,0.0040579409000000002
2015-03-29,USD,1
2015-03-29,GBP,0.67138900000000001
2015-03-29,EUR,0.91845200000000005
2015-03-29,CAD,1.2606090000000001
2015-03-29,BTC,0.0041286639999999998
2015-03-28,USD,1
2015-03-28,GBP,0.67221799999999998
2015-03-28,EUR,0.918242
2015-03-28,CAD,1.2592399999999999
2015-03-28,BTC,0.0039592999999999998
2015-03-27,USD,1
2015-03-27,GBP,0.67221799999999998
2015-03-27,EUR,0.918242
2015-03-27,CAD,1.2584059999999999
2015-03-27,BTC,0.0040379665999999998
2015-03-26,USD,1
2015-03-26,GBP,0.67356199999999999
2015-03-26,EUR,0.91952699999999998
2015-03-26,CAD,1.2487429999999999
2015-03-26,BTC,0.0040372248000000001
2015-03-25,USD,1
2015-03-25,GBP,0.67191900000000004
2015-03-25,EUR,0.91193100000000005
2015-03-25,CAD,1.2520910000000001
2015-03-25,BTC,0.0040605195999999996
2015-03-24,USD,1
2015-03-24,GBP,0.67378700000000002
2015-03-24,EUR,0.91632899999999995
2015-03-24,CAD,1.2514339999999999
2015-03-24,BTC,0.0040310503999999997
2015-03-23,USD,1
2015-03-23,GBP,0.66816699999999996
2015-03-23,EUR,0.91268800000000005
2015-03-23,CAD,1.2519199999999999
2015-03-23,BTC,0.0037504876
2015-03-22,USD,1
2015-03-22,GBP,0.66826700000000006
2015-03-22,EUR,0.92174800000000001
2015-03-22,CAD,1.2562899999999999
2015-03-22,BTC,0.0037284217999999998
2015-03-21,USD,1
2015-03-21,GBP,0.66874299999999998
2015-03-21,EUR,0.92415800000000004
2015-03-21,CAD,1.258294
2015-03-21,BTC,0.0038551689999999999
2015-03-20,USD,1
2015-03-20,GBP,0.66874299999999998
2015-03-20,EUR,0.92415800000000004
2015-03-20,CAD,1.2581979999999999
2015-03-20,BTC,0.0038309905
2015-03-19,USD,1
2015-03-19,GBP,0.67772200000000005
2015-03-19,EUR,0.93774999999999997
2015-03-19,CAD,1.272178
2015-03-19,BTC,0.0038436540000000002
2015-03-18,USD,1
2015-03-18,GBP,0.669184
2015-03-18,EUR,0.92327099999999995
2015-03-18,CAD,1.2623979999999999
2015-03-18,BTC,0.0039348467999999999
2015-03-17,USD,1
2015-03-17,GBP,0.67802300000000004
2015-03-17,EUR,0.944102
2015-03-17,CAD,1.2788729999999999
2015-03-17,BTC,0.0035175967999999998
2015-03-16,USD,1
2015-03-16,GBP,0.67459199999999997
2015-03-16,EUR,0.94625999999999999
2015-03-16,CAD,1.277569
2015-03-16,BTC,0.0034413480999999999
2015-03-15,USD,1
2015-03-15,GBP,0.67807499999999998
2015-03-15,EUR,0.953098
2015-03-15,CAD,1.2791589999999999
2015-03-15,BTC,0.0035016911
2015-03-14,USD,1
2015-03-14,GBP,0.67825999999999997
2015-03-14,EUR,0.95271099999999997
2015-03-14,CAD,1.2774799999999999
2015-03-14,BTC,0.0035433336999999999
2015-03-13,USD,1
2015-03-13,GBP,0.67824799999999996
2015-03-13,EUR,0.95271099999999997
2015-03-13,CAD,1.276926
2015-03-13,BTC,0.0034643576000000001
2015-03-12,USD,1
2015-03-12,GBP,0.67169999999999996
2015-03-12,EUR,0.94148699999999996
2015-03-12,CAD,1.269523
2015-03-12,BTC,0.0034024021000000002
2015-03-11,USD,1
2015-03-11,GBP,0.66960299999999995
2015-03-11,EUR,0.94811999999999996
2015-03-11,CAD,1.272138
2015-03-11,BTC,0.0033852977
2015-03-10,USD,1
2015-03-10,GBP,0.66384699999999996
2015-03-10,EUR,0.93572100000000002
2015-03-10,CAD,1.266661
2015-03-10,BTC,0.0034210057000000002
2015-03-09,USD,1
2015-03-09,GBP,0.66114399999999995
2015-03-09,EUR,0.92171000000000003
2015-03-09,CAD,1.2611889999999999
2015-03-09,BTC,0.0034706207
2015-03-08,USD,1
2015-03-08,GBP,0.66484799999999999
2015-03-08,EUR,0.92338200000000004
2015-03-08,CAD,1.261722
2015-03-08,BTC,0.0036482063999999999
2015-03-07,USD,1
2015-03-07,GBP,0.664968
2015-03-07,EUR,0.92220999999999997
2015-03-07,CAD,1.2602930000000001
2015-03-07,BTC,0.0036395373000000001
2015-03-06,USD,1
2015-03-06,GBP,0.664968
2015-03-06,EUR,0.92220999999999997
2015-03-06,CAD,1.258858
2015-03-06,BTC,0.0036718686000000002
2015-03-05,USD,1
2015-03-05,GBP,0.65577099999999999
2015-03-05,EUR,0.90649299999999999
2015-03-05,CAD,1.2484789999999999
2015-03-05,BTC,0.0036334383999999998
2015-03-04,USD,1
2015-03-04,GBP,0.65504899999999999
2015-03-04,EUR,0.90244000000000002
2015-03-04,CAD,1.244159
2015-03-04,BTC,0.0036753437
2015-03-03,USD,1
2015-03-03,GBP,0.65100000000000002
2015-03-03,EUR,0.89457699999999996
2015-03-03,CAD,1.24953
2015-03-03,BTC,0.0035366294
2015-03-02,USD,1
2015-03-02,GBP,0.65087899999999999
2015-03-02,EUR,0.89424199999999998
2015-03-02,CAD,1.2531680000000001
2015-03-02,BTC,0.003716273
2015-03-01,USD,1
2015-03-01,GBP,0.64833499999999999
2015-03-01,EUR,0.89421200000000001
2015-03-01,CAD,1.25065
2015-03-01,BTC,0.003870011
2015-02-28,USD,1
2015-02-28,GBP,0.64784299999999995
2015-02-28,EUR,0.89314800000000005
2015-02-28,CAD,1.2507779999999999
2015-02-28,BTC,0.0039515788999999997
2015-02-27,USD,1
2015-02-27,GBP,0.64784299999999995
2015-02-27,EUR,0.893258
2015-02-27,CAD,1.249906
2015-02-27,BTC,0.0039190589000000003
2015-02-26,USD,1
2015-02-26,GBP,0.64902899999999997
2015-02-26,EUR,0.89321600000000001
2015-02-26,CAD,1.250237
2015-02-26,BTC,0.0042323151999999996
2015-02-25,USD,1
2015-02-25,GBP,0.64397099999999996
2015-02-25,EUR,0.880023
2015-02-25,CAD,1.2468600000000001
2015-02-25,BTC,0.0042147659000000004
2015-02-24,USD,1
2015-02-24,GBP,0.64715299999999998
2015-02-24,EUR,0.88199399999999994
2015-02-24,CAD,1.250928
2015-02-24,BTC,0.0041859061000000001
2015-02-23,USD,1
2015-02-23,GBP,0.64700199999999997
2015-02-23,EUR,0.88214999999999999
2015-02-23,CAD,1.25647
2015-02-23,BTC,0.0041837853000000003
2015-02-22,USD,1
2015-02-22,GBP,0.649756
2015-02-22,EUR,0.87832399999999999
2015-02-22,CAD,1.2530809999999999
2015-02-22,BTC,0.0042502043999999998
2015-02-21,USD,1
2015-02-21,GBP,0.64938200000000001
2015-02-21,EUR,0.87865899999999997
2015-02-21,CAD,1.2524059999999999
2015-02-21,BTC,0.0040919644000000002
2015-02-20,USD,1
2015-02-20,GBP,0.64938700000000005
2015-02-20,EUR,0.87877499999999997
2015-02-20,CAD,1.2521100000000001
2015-02-20,BTC,0.0040985656000000004
2015-02-19,USD,1
2015-02-19,GBP,0.64868899999999996
2015-02-19,EUR,0.87984300000000004
2015-02-19,CAD,1.2479979999999999
2015-02-19,BTC,0.0041591974
2015-02-18,USD,1
2015-02-18,GBP,0.64759599999999995
2015-02-18,EUR,0.87695199999999995
2015-02-18,CAD,1.244634
2015-02-18,BTC,0.0042667158000000002
2015-02-17,USD,1
2015-02-17,GBP,0.65141400000000005
2015-02-17,EUR,0.87629400000000002
2015-02-17,CAD,1.240054
2015-02-17,BTC,0.0041270964000000004
2015-02-16,USD,1
2015-02-16,GBP,0.65103900000000003
2015-02-16,EUR,0.88105199999999995
2015-02-16,CAD,1.2464189999999999
2015-02-16,BTC,0.0042358774
2015-02-15,USD,1
2015-02-15,GBP,0.64894799999999997
2015-02-15,EUR,0.87742399999999998
2015-02-15,CAD,1.245236
2015-02-15,BTC,0.0043097411000000002
2015-02-14,USD,1
2015-02-14,GBP,0.64937100000000003
2015-02-14,EUR,0.87808200000000003
2015-02-14,CAD,1.2457
2015-02-14,BTC,0.0038611738000000001
2015-02-13,USD,1
2015-02-13,GBP,0.64937100000000003
2015-02-13,EUR,0.87808200000000003
2015-02-13,CAD,1.2472570000000001
2015-02-13,BTC,0.0042402526999999997
2015-02-12,USD,1
2015-02-12,GBP,0.65009499999999998
2015-02-12,EUR,0.87701799999999996
2015-02-12,CAD,1.2532209999999999
2015-02-12,BTC,0.0045033219000000001
2015-02-11,USD,1
2015-02-11,GBP,0.65617099999999995
2015-02-11,EUR,0.88213799999999998
2015-02-11,CAD,1.259484
2015-02-11,BTC,0.0045602422
2015-02-10,USD,1
2015-02-10,GBP,0.65552900000000003
2015-02-10,EUR,0.88367700000000005
2015-02-10,CAD,1.25708
2015-02-10,BTC,0.0045332065999999999
